name,protected,commit_sha,branch_id,repo_id,ingested_at
DragosDanielBoia-patch-15,0,d3332212dfb0dad5eaa1f0b980fffd1881f07fb7,d44d65b4-4532-5b2a-8055-ca8a3e0d578c,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
DragosDanielBoia-patch-16,0,fc1d49ed7f53f4ae50009fd22e9168a45af8897f,54be7694-0cb7-53db-907f-b776c979d8de,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
DragosDanielBoia-patch-17,0,ef173ab46bc8d3caeddfc7f001210fe2f618fa4f,3894c4b6-f7e2-5091-aaa9-b78b15a52b5f,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
DragosDanielBoia-patch-18,0,fd1207556bcb76dceeeaea21fbd9d47a801d46d7,c9ceb05b-2d48-5598-a00d-7594c599bc2b,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
DragosDanielBoia-patch-19,0,c57399ae05f16e8370a7b5e61f1685abc1a98b7b,8131c167-ae0b-5ab8-98ec-02714bd69c2d,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
JohannesLampel-patch-1,0,426300882461173fe0cbd776ff9a0da1fe5d3d62,45f4c2b6-ec69-52b8-a98a-e66d4089e60e,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
JohannesLampel-patch-2,0,ef0eff5ba3aa2ddcf9fff2c0688ef59107bc43a4,06f3ab8a-c220-5641-bf4f-e971ea73d46e,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
JohannesLampel-patch-3,0,335cbef46076cfe664a50ef9bdf3aeaea3ca5c60,4e7fd488-e41b-5dbc-a8dc-ea14dbd5a038,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
JohannesLampel-patch-4,0,77739ade198c75cf966b9f83d03744936c21df10,3ec7564e-e61f-5c1f-851a-f4e4851fe049,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
JohannesLampel-patch-5,0,6625915c118c78c202948fce28622cc77c6d797f,c4eb8db4-247c-5011-9cc4-2bf8d59df60c,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
JohannesLampel-patch-6,0,03811f5e7acd6469c1a0e6ada666db3b7d81e2b1,0fd42181-1fab-5db1-9e0e-e9b255ecd374,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
JohannesLampel-patch-7,0,e705aaf0520ee65bf4633347dafa9573d81c7084,03afa06e-ab21-5874-9b6c-f6096a75afbb,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
JohannesLampel-patch-8,0,2af6db92ebb9582b889847ddd30c05b9626eafee,2db0f5b4-3831-5386-bd45-ae92dcb91bc1,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
JohannesLampel-patch-9,0,6985258d6d9819f43fa730fd0c1f391bb64da6d4,a6cc15a5-49b1-56e6-afb1-fb8646ab2123,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
JohannesLampel-patch-10,0,aecb036847da0acfb0d8e3299330b417625f5b61,c64d79c8-c92e-5812-b468-72844c658fc6,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
JohannesLampel-patch-11,0,080d9528c54b18bf8c9c1679aacd2ff412a6d8ea,d80bf45b-a895-5ce4-a81d-67b826725fbe,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
JohannesLampel-patch-12,0,7ca12ef036d70602de73d8fe9212af53462e93ad,75156322-f587-583e-bfef-99fa0647c467,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
JohannesLampel-patch-13,0,aba1b6ad201e850d7e19bc992cf7d0facd4600c9,7111d591-a316-5fab-ad46-bf0ec266596f,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
JohannesLampel-patch-14,0,f93114ef706bb713737924936fda31e2a1ce366f,9ca98ed9-16a8-5fd9-9fd0-f40c5be8967d,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
JohannesLampel-patch-15,0,6707f899c61cf3be880bd25e006b123ebd61f5f6,77129730-4f00-5102-aeab-d1923f62ca95,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
JohannesLampel-patch-16,0,7cb09f6d49a06e097666efd19c6f2a1c96e7f226,f48c8836-274f-5cc7-adb1-77620b6de5bb,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
add-another-500-repos,0,3f448cca15844143bd755337a5d4187ba7dd2d37,c04e5041-ff7f-5e3e-9605-e84a00d3f565,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
adding-10-repos,0,b865569b18219e7f38a7bba091d9d2524c37d7ea,297a45ac-a603-56fd-9c25-25a57719942c,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
adding-50-repos,0,7c4373edda0b75515266166fddb55db2f39d8e9f,dec21f3d-20ae-5fc5-8ea1-8f9733341b12,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
adding-additional-repos,0,e932bee0427c7c6fb175928d3465e1a714b8b0bf,e0bfde66-3466-59f9-9061-96344e46c42a,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
astatide-patch-1,0,512b3c8adf922b3523f54bd7eb8a262fde21942e,59590318-856f-54ef-83d0-bb57098e1da5,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
astatide-patch-2,0,ed5dec2c2e7d59b283ed61783cf44ef701d2974b,abb98dd8-adac-5d60-b29e-68912de57091,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
astatide-patch-3,0,8c05cf9c0aa4fc339c7168152535ff101fea4a53,4d8c247f-01b2-55b8-9622-4d4dfe09f290,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
cla-gitops-repos,0,21f20a3ba3bea9ec0ba1043e79cf7ae0a613c09c,e57b1e8c-da31-5f5d-9b68-cb2fd4fa8eb8,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
goelhardik-patch-1,0,e304172a98a96d8c6f3105fd474a233ffe043535,0737d391-752c-5a53-94bd-5ef59ff9a50b,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
jeffwilcox-patch-1,0,64cdd78d21de4d29cb9b2b1e46bd2831fb98ac65,54fd6c5e-2d5e-5c0b-9082-fc41f06bdd7c,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
main,1,89bb2923ba34f7dc2096869c0a8dcc8d86838317,8db54312-67e4-583c-a0b9-3afba89b2390,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
msftgits-patch-1,0,25d62e10cf6cce8bc8641ada8520f0626fa47d61,b8553c8c-77d3-5693-8d33-4b99e3da67a4,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
nihar06-patch-10,0,9b294b313eda7ecbd18ac56f4223bfbdd4a4d2dd,a5a51f97-a7de-520b-9159-8e6623c58961,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
revert-29-DragosDanielBoia-patch-3,0,2f4344111f14dd410176c68298d1edb688bba080,b0baa26f-b28c-5791-b51d-0bd945ac93e7,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
users/DragosDanielBoia/MandatoryFiles,0,e0b9eef06d149bca7a76a47c557a79622d9bf7f6,dbafa24c-d1f4-5b72-91c3-52ff3c0f6aa3,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
users/JohannesLampel/ActivateCLA,0,c93f710e805827d2d79c7865f6bc52a858fbbcc9,069a5d6a-2e2a-509e-8282-b0149455b6e8,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
users/JohannesLampel/CLAUpdate,0,19e1d7819c16d1798f464c1581adc8776394f676,6fec7838-4248-5927-9184-f97cb0240d98,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
users/JohannesLampel/Cla-Update,0,e728fa4e471d07c2f3248d9a19d2c5820abe55d6,b4a039c3-23c7-53a9-b655-5d90d126319f,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
users/JohannesLampel/GHAS-OrgWide,0,c5225759b1abfcb0b68def10c5b4238050d8ca4b,f8caf75c-f619-5dc7-a64f-0d51052b3d27,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
users/JohannesLampel/claChange,0,18749c650373c21152be8e74a766ac960f0dfb2c,766eff0e-e596-5758-8808-190c0e12a9d6,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
users/JohannesLampel/disableCLAonPRQ,0,abbc74b42fd8c1bd1ae9afc21bfb526096d097cb,4c5ed76e-eab8-59d3-939d-291137f25f7b,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
users/JohannesLampel/enableAdvancedSecurity,0,1285347b0d0b0b8b949c17c0904c24ab28c06a65,6856951e-f907-53c1-959b-967ea121708a,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
users/JohannesLampel/licenseAgreement,0,13add9aa34313d1a0e2bb65f6ad46ea62c74b19f,c403f276-0794-5aba-905a-f608e8bd2dc9,ed35ef31-1edc-5cd0-a250-d62d346f2a86,2026-01-28 18:22:44.430809+00:00
dependabot/npm_and_yarn/flat-and-mocha-5.0.2,0,7c4e1fa922e078ac0e574017fb68e49b7758cefe,f48f37f8-71a1-50db-93c6-d7107719db88,557ad997-ecdb-5e20-bea4-48d7a6f0d707,2026-01-28 18:22:44.430809+00:00
dependabot/npm_and_yarn/minimatch-and-mocha-3.1.2,0,9262068dcf7484b09cc4de64bf16423b21fe18e1,108358a9-2456-5840-a776-b23ecd7812f3,557ad997-ecdb-5e20-bea4-48d7a6f0d707,2026-01-28 18:22:44.430809+00:00
dependabot/npm_and_yarn/minimist-1.2.8,0,4f8e30cd215717dd22f2059edf81088abe110012,32547d39-6487-5709-91fc-d1a078584b69,557ad997-ecdb-5e20-bea4-48d7a6f0d707,2026-01-28 18:22:44.430809+00:00
dependabot/npm_and_yarn/semver-5.7.2,0,af5207844de34fef2032813e09969b50261897cc,ca47a8cd-28da-598b-9716-7d18dbd1122c,557ad997-ecdb-5e20-bea4-48d7a6f0d707,2026-01-28 18:22:44.430809+00:00
dependabot/npm_and_yarn/semver-and-eslint-and-mocha-7.5.3,0,df98ee416b526244a97b9c74d300408d2748d42c,36f1c0ce-67d1-58bf-adba-4cbcc001be75,557ad997-ecdb-5e20-bea4-48d7a6f0d707,2026-01-28 18:22:44.430809+00:00
dependabot/npm_and_yarn/word-wrap-1.2.4,0,4eb554d0c3e3e5c88a0ba80e2ecb21efad49b5ad,ca8a7f4b-40b2-56ff-b0c7-eb71fde38a3d,557ad997-ecdb-5e20-bea4-48d7a6f0d707,2026-01-28 18:22:44.430809+00:00
main,1,c7dbb04a137f123add993c5f246424f9fee5bcca,086ec41e-a73b-5f21-94de-3d20d0568e64,557ad997-ecdb-5e20-bea4-48d7a6f0d707,2026-01-28 18:22:44.430809+00:00
users/GitHubPolicyService/fde47cf7-af26-44ed-a93b-f9c079abb8bb,0,13644b3e3f59e7303322720201b85e5160ce94c9,52c9756b-0845-56bd-a53d-13ed5921bc84,557ad997-ecdb-5e20-bea4-48d7a6f0d707,2026-01-28 18:22:44.430809+00:00
users/GitHubPolicyService/7c9ab650-fc40-41b9-96e0-59b4ced7de68,0,e600be1d9a9ca592a2f606a8f32cf1150e8d49c5,3abd889e-4a9b-561b-bcf3-2b9447455a91,557ad997-ecdb-5e20-bea4-48d7a6f0d707,2026-01-28 18:22:44.430809+00:00
vabhog/folderFix,0,bbb84f81ae48a14a8956e1684183973de56569e7,56cc622a-0392-58d2-ac10-c89f5cd986c8,557ad997-ecdb-5e20-bea4-48d7a6f0d707,2026-01-28 18:22:44.430809+00:00
demo-troubleshoot,0,94583fa7f737a3be1473f0fbd700991421f9d4b0,94a2f26f-3461-53fc-995f-7d6fb2e985eb,1c92ae97-ce38-544c-95af-4bdf8a53ae05,2026-01-28 18:22:44.430809+00:00
dependabot/npm_and_yarn/demo/client/axios-1.8.2,0,8971ae97435bd0b2f6b1c1259aa63c9e361994c4,0e21c15f-0d44-5acd-9bf6-016b1baf4721,1c92ae97-ce38-544c-95af-4bdf8a53ae05,2026-01-28 18:22:44.430809+00:00
dependabot/npm_and_yarn/demo/client/babel/runtime-corejs3-7.26.10,0,f95665cec5bd28fcb5142dbdf1a1a26fadf95d88,d0d95e52-1d6e-5552-9128-192102cceaa4,1c92ae97-ce38-544c-95af-4bdf8a53ae05,2026-01-28 18:22:44.430809+00:00
dependabot/npm_and_yarn/demo/client/base-x-3.0.11,0,1128b4fbb9a00d7ec8018769d0eafcf740d921ae,c08b72fc-d488-5fa5-b20c-1139749e3849,1c92ae97-ce38-544c-95af-4bdf8a53ae05,2026-01-28 18:22:44.430809+00:00
main,1,f97e40db4c27f90f0ceedc26629e83d8a3cc7a30,c08d1e68-6ecd-551d-a0d2-26c37437abca,1c92ae97-ce38-544c-95af-4bdf8a53ae05,2026-01-28 18:22:44.430809+00:00
users/GitHubPolicyService/a43751a3-f6a2-4e73-bb05-7fcbb83bc463,0,396f51e1668e3bff20f6b4edef9f707297356c03,3be7bd47-c125-5d46-93d6-f9f21f4afbce,1c92ae97-ce38-544c-95af-4bdf8a53ae05,2026-01-28 18:22:44.430809+00:00
users/GitHubPolicyService/f73b18a6-4ac5-45f8-a97a-ebd86c9ec9a2,0,4f68b2c1dec7d1f4263e6b99f1bf6276847603ec,d69a8924-81d2-5f23-bedd-1ea44c293455,1c92ae97-ce38-544c-95af-4bdf8a53ae05,2026-01-28 18:22:44.430809+00:00
users/GitHubPolicyService/61963f2f-31c6-4141-bb4e-1de90a70a430,0,fb50b266f2367657208f8c736f89ba371e4806ce,a1947053-fd8a-5b6a-8c52-187d1b753deb,1c92ae97-ce38-544c-95af-4bdf8a53ae05,2026-01-28 18:22:44.430809+00:00
features/x509-lab,0,54f2bb7514f9a8d16f2fd58d4bce0024cfa08a26,8bc09d6a-c7eb-5529-ba21-51d73f1c6241,1792a596-90c3-5cb7-ad82-25fa682d08ad,2026-01-28 18:22:44.430809+00:00
main,0,273fdb1743050da2b8cb4d2344a588a14e48cfd5,218dd4df-e952-5686-9149-5e9785a7851f,1792a596-90c3-5cb7-ad82-25fa682d08ad,2026-01-28 18:22:44.430809+00:00
master,0,65e8ef155b8384a14e41850ffd7dc56a8e536e18,b5e5c7da-dbe8-525d-8d02-edccd5d82f67,94e68f43-0855-5ffe-88c8-a44cee77c030,2026-01-28 18:22:44.430809+00:00
dependabot/npm_and_yarn/website/lodash-4.17.23,0,bf8a35ac9c60fe13ed37e1d127c60e4b32e3eea9,66faab92-74f7-5625-aeca-9f7b77abd3b7,67731da7-289a-5072-a843-05d8569c58e6,2026-01-28 18:22:44.430809+00:00
dependabot/npm_and_yarn/website/multi-c8afcbbcd8,0,0051899206a52e4eea664db71d47a5deef6042cc,241d7fcf-1abf-535e-9eb1-d594cfd9eb2d,67731da7-289a-5072-a843-05d8569c58e6,2026-01-28 18:22:44.430809+00:00
gh-pages,0,3d4681e14e19f02b42347406963d1c7546c72a6f,f19482f4-7414-5f1d-884b-7ab25324e60b,67731da7-289a-5072-a843-05d8569c58e6,2026-01-28 18:22:44.430809+00:00
main,0,8b288ba31a7b10f6066cf2dc0c1953784b3e844c,ceed92a9-52b9-5516-890e-6f92958e9dc8,67731da7-289a-5072-a843-05d8569c58e6,2026-01-28 18:22:44.430809+00:00
main,1,1070aa679e4fdd1cca31c1e93cab32d617a8a768,1bc080a4-9c35-5ec9-bddf-a1441fcc10d2,146f22cb-c4b7-5134-acfb-a7ba06371299,2026-01-28 18:22:44.430809+00:00
Add_paper,0,ead949272ce0616ff4d96ee25d7fb0aec80a74ad,de2bd4fb-1c78-5435-a2d2-f139f8b5cd43,0271e2fd-aff5-561b-98bd-b05c755ba6ef,2026-01-28 18:22:44.430809+00:00
main,1,87aecdd000339ac60efc7a153eabd84bb69f6e89,a9dae933-4178-5f45-a089-84308be259df,0271e2fd-aff5-561b-98bd-b05c755ba6ef,2026-01-28 18:22:44.430809+00:00
main,0,0e51942fb677f6d26accfb1d1d19f56219563f0e,c20dc476-54a4-5d8f-8a43-2a6043abbb56,a7519d43-426a-519f-acd2-31b558eaf75f,2026-01-28 18:22:44.430809+00:00
master,0,7e6f7387a3dfbdf1671e89fd1f3bdcd8611aaaed,cf39c5ae-2bdd-573f-b64a-64f44d207dbe,de889b0b-7845-5456-8ef4-cff0f99b1df9,2026-01-28 18:22:44.430809+00:00
dev,0,c7e9e206f0bfabcdac6286523277646d19562d44,f469910b-df92-5bdb-8f65-dded0c404dc2,f75caa39-3704-5680-aed3-5f2589d65584,2026-01-28 18:22:44.430809+00:00
disclosure-widget,0,a943ce4f636d5adc1afd70105768894ca3caa62f,95dada6e-bc30-584e-93f3-1f933ac1bcdd,f75caa39-3704-5680-aed3-5f2589d65584,2026-01-28 18:22:44.430809+00:00
main,0,c7e9e206f0bfabcdac6286523277646d19562d44,977c0afa-0bb4-510a-bc63-7134a79b0fee,f75caa39-3704-5680-aed3-5f2589d65584,2026-01-28 18:22:44.430809+00:00
modal-dialog,0,0de5a1486719d55f04eaf772ff54c8d4486a785a,7adbe18f-aac5-5cdd-ba84-58f8cf14bb72,f75caa39-3704-5680-aed3-5f2589d65584,2026-01-28 18:22:44.430809+00:00
playwrite,0,03b5faf0273d980fec7a183db832c2c6c630277d,3678bc60-0bfd-5de7-abd8-4601bcdd724e,f75caa39-3704-5680-aed3-5f2589d65584,2026-01-28 18:22:44.430809+00:00
text-input,0,b077c4039483a5c94958108ab67212674780c54c,43cbd075-2403-54c4-b052-285d0d5318d0,f75caa39-3704-5680-aed3-5f2589d65584,2026-01-28 18:22:44.430809+00:00
copilot/rename-runs-directory-to-docs,0,9afcd14043f515aaa4f2d3b52fd6eb8ffcea346b,e5f16f67-491a-5e4b-bd6e-58046ef9a1ef,ec03ee86-bb85-5384-aa10-fa5f2103d144,2026-01-28 18:22:44.430809+00:00
main,1,dc55cfc6f7404969875e8f6bc5fd5cef33744d10,42898756-2383-57e0-abd0-7c26bc76cb0d,ec03ee86-bb85-5384-aa10-fa5f2103d144,2026-01-28 18:22:44.430809+00:00
meta,0,e88525773320e3837087672c9c89fa873c3003d3,d8bec5a1-facd-5eee-9256-b7c806968265,ec03ee86-bb85-5384-aa10-fa5f2103d144,2026-01-28 18:22:44.430809+00:00
mfairchild365-patch-1,0,638dbecafcf11f9b4bca8d92808ccb11b833eaab,8dcb5771-caf5-5f0c-a5ef-01a18ba94ce9,ec03ee86-bb85-5384-aa10-fa5f2103d144,2026-01-28 18:22:44.430809+00:00
new-report,0,54331395b9c03d9bdaa556f7a88c83a9ab0940c6,45bcdee0-380a-5fbb-b04e-9d292ef6a6d9,ec03ee86-bb85-5384-aa10-fa5f2103d144,2026-01-28 18:22:44.430809+00:00
report-2025-11,0,6053203a2efe71fe48ce4b4cde388083a5ca21d5,5aab2493-0002-57b4-a478-e545c75e72b8,ec03ee86-bb85-5384-aa10-fa5f2103d144,2026-01-28 18:22:44.430809+00:00
users/GitHubPolicyService/fdfe0c67-5c07-431a-ad04-7be02a9ed3d6,0,fad0491ad50fa95a90d66d2df98c1f36f59fa61c,8f209479-19e5-5b1d-827a-7815523c6973,ec03ee86-bb85-5384-aa10-fa5f2103d144,2026-01-28 18:22:44.430809+00:00
main,0,7dfb2ebabbbf1165a33c2430ef2f2571e487b4fd,700f8e6a-46c4-5e90-a536-8fef58f689e5,2df72074-1e19-5d0f-a4a7-c69bcd3c82cf,2026-01-28 18:22:44.430809+00:00
main,0,026ab2f6fbb405c32041a60186a8bd2657db59ca,22f341b8-a40b-5642-9138-d355370a0b44,ccf9a0d0-97f7-5e33-9dfe-f148c42eea11,2026-01-28 18:22:44.430809+00:00
master,0,645ebed9b0d56a9997b24bd5515b573c10df81d7,9231893a-3b6b-5ae1-b454-fa7a4f4590d9,d3ad32fd-2d57-5ac6-91d6-99405d7fbe77,2026-01-28 18:22:44.430809+00:00
users/GitHubPolicyService/56978136-ee6e-4f8b-a37d-64c5de35af13,0,464f5d8cb92c40f2358b3841abc487be5571f718,dbeef0cb-2a4c-5018-8d05-846e806fed37,d3ad32fd-2d57-5ac6-91d6-99405d7fbe77,2026-01-28 18:22:44.430809+00:00
main,0,238ed63e07b9f8b0125a204080ad318708b20d10,c8fe404b-5bfa-55e0-95f7-d31ca57762c7,6d722033-55ba-53ba-a6dc-4826640d5f2a,2026-01-28 18:22:44.430809+00:00
users/GitHubPolicyService/9fe6f83c-03e4-4f32-9ed9-32fd1252c6c7,0,2c685872201911d52d45691d3cdb9f39b339e8b4,7ef29098-fd41-50f1-93fd-b1e3bc87b347,6d722033-55ba-53ba-a6dc-4826640d5f2a,2026-01-28 18:22:44.430809+00:00
dependabot/npm_and_yarn/mw-app/apollo-server-core-2.26.2,0,15b22590f0b53e8f4f025d6b052ca015484eb043,98abcc88-8095-5eb7-960f-e9cafd40c3f2,5b5ff7a5-a0fd-5ab7-aae1-10e4e48efe41,2026-01-28 18:22:44.430809+00:00
dependabot/npm_and_yarn/mw-app/http-cache-semantics-4.1.1,0,a880c4c8a5f47558f5608ae2a3fdf5a16d6f314f,6343256c-6bba-5d33-8a2c-d67b9e2f26a2,5b5ff7a5-a0fd-5ab7-aae1-10e4e48efe41,2026-01-28 18:22:44.430809+00:00
dependabot/npm_and_yarn/mw-app/node-fetch-2.6.7,0,0d4819ebc3bc6c09cb02e602c84b5768e36f8447,a6f80aaa-e537-5339-b373-4cebdeaf1f73,5b5ff7a5-a0fd-5ab7-aae1-10e4e48efe41,2026-01-28 18:22:44.430809+00:00
dependabot/npm_and_yarn/mw-app/object-path-0.11.8,0,1cf7dba7c8865a88ba9acf286253315905e32498,3839d9d6-3104-57fb-885b-8ac90267d159,5b5ff7a5-a0fd-5ab7-aae1-10e4e48efe41,2026-01-28 18:22:44.430809+00:00
dependabot/npm_and_yarn/mw-app/tough-cookie-4.1.3,0,f58f12360e9e635e5a78beb460685ef314db5c71,469b7812-e73f-5ddf-86f8-02d6bc54f6b9,5b5ff7a5-a0fd-5ab7-aae1-10e4e48efe41,2026-01-28 18:22:44.430809+00:00
dependabot/npm_and_yarn/mw-app/xml2js--removed,0,5d1c6271cdf19b0dd224daf74f84b29bf840d888,c5fa9521-8f33-589c-9f31-8c335f552b22,5b5ff7a5-a0fd-5ab7-aae1-10e4e48efe41,2026-01-28 18:22:44.430809+00:00
dependabot/npm_and_yarn/react-app/ajv-6.12.6,0,bc430c0a50e5ba22f551c820ebca956ee7804992,e86eead7-f6c4-56c7-a47d-078671afd3ba,5b5ff7a5-a0fd-5ab7-aae1-10e4e48efe41,2026-01-28 18:22:44.430809+00:00
dependabot/npm_and_yarn/react-app/ansi-html-and-react-scripts--removed,0,668d155b1a6c74f8f65ef153382d18c75450a56f,e48e8c4a-0c1e-5139-8777-7b75741060c9,5b5ff7a5-a0fd-5ab7-aae1-10e4e48efe41,2026-01-28 18:22:44.430809+00:00
